sku,price,product_name,product_name_ar
3247,10.5,BROMHEXINE 4 MG/5ML SYRUP 120 ML,برومهيكسين 4مجم/5مل شراب 120 مل
2316,45.0,LEVANIC 750 MG 5 TAB,ليفانيك 750 مجم 5 قرص
3248,32.0,PROBRIC 5 MG / 5 ML SYRUP 125 ML,بروبريك 5 مجم / 5 مل شراب 125 مل
2317,105.0,MYOCOOL CREAM 100 GM,ميوكول كريم 100 جم
3249,146.5,LAMISIL 250 MG 14 TAB,لاميزيل 250 مجم 14 قرص
2318,1.0,14,35
3250,69.0,NIXELECO 10 SACHETS,نيكسليكو 10 كيس
2319,47.5,OFRAMAX 1 GM I.V. VIAL,اوفراماكس 1 جم فيال وريد
3251,38.0,ORCHAPRED 1%EYE DROP 10 ML,اوركابريد 1 % قطرة عين 10 مل
2320,36.0,LIPOMEDIZEN 300 MG 30 CAP,ليبوميديزين 300 مجم 30 كبسولة
3252,54.0,DICLASIUM 50 MG 30 TAB,دكلاسيوم 50 مجم 30 قرص
2321,47.5,TRIVASTAL RETARD 50 MG 30 TAB,تريفاستال ريتارد 50 مجم 30 قرص
3253,60.0,ZOCOZET 10 MG/10 14 TAB,زوكوزيت 10/10مجم 14 قرص
2322,460.0,FORXIGA 5 MG 28 TAB,فورسيجا 5 مجم 28 قرص
3254,67.0,EUROCOX 200 MG 10 TAB,يوروكوكس 200 مجم 10 قرص
2323,49.0,ZOVIRAX 400 MG 10 TAB,زوفيراكس 400 مجم 10 قرص
3255,45.0,OPTILUBRIC 0.32%EYE DROP 30 * 0.5 ML S.D.U,اوبتيلوبريك 0.32 % قطرة عين احادي الجرعة 30 * 0.5 مل
2324,103.0,TIRALEPSY 100 MG / ML ORAL SOLUTION 120 ML,تيراليبسي 100 مجم/مل شراب 120 مل
3256,36.0,TRIAXONE 500 MG I.M VIAL,ترياكسون 500 مجم فيال للحقن العضلي
2325,11.0,BRUFEN COLD 10 TAB,بروفين كولد 10 قرص
3257,17.5,ALLERGYL SYRUP 120 ML,الليرجيل 2مجم/5مل شراب 120 مل
2326,30.0,SEDOKAST 10 MG 10 TAB,سيدوكاست 10 مجم 10 قرص
3258,651.0,FUNGILIMIT 200 MG 10 TAB,فانجيليمت 200 مجم 10 قرص
3259,120.0,PROVAN 14 SACHETS,بروفان 14 كيس
2328,53.0,ORNIDAZ 500 MG 10 TAB,اورنيداز 500 مجم 10 قرص
3260,61.5,GASTRODOMINA 40 MG 30 TAB,جاسترودومينا 40 مجم 30 قرص
2329,40.0,AMRI K 10 MG/ML I.M 5 AMP.,امرى-ك 10مجم/مل 5 امبولات عضل
3261,91.5,CONTROLEPSY 100 MG 30 TAB,كونتروليبسى 100 مجم 30 قرص
2330,590.0,MADDOVIT B12-DRINKABLE AMP 10 * 7 ML,مادوفيت بي12 - 10 امبول للشرب * 7 مل
3262,48.0,FERNILAR 5 MG 20 TAB,فيرنيلار 5 مجم 20 قرص
2331,14.0,TOP-FLAM CREAM 15 GM,توب-فلام كريم 15 جم
3263,15.0,EPIGENT 80 MG/2 ML I.M./I.V. 3 AMP.,ابيجينت 80 مجم / 2 مل 3 امبول
2332,337.5,VILAZOVER 40 MG 30 TAB,فيلازوفير 40 مجم 30 قرص
3264,203.0,GYNOPROGEST 2 MG 28 TAB,جينوبروجيست 2 مجم 28 قرص
2333,54.0,ENNERVITA 14 CAP,اينرفيتا 14 كبسول
3265,20.0,IBIDROXIL 500 MG 8 CAP,ابيدروكسيل 500 مجم 8 كبسول
2334,250.0,BLEMIL PLUS 1 MILK 400 GM,بليميل بلس 1 لبن 400 جم
3266,13.0,INDACIN 100 MG 10 SUPP.,انداسين 100 مجم 10 اقماع
2335,87.0,URIPAN XR 10 MG 30 TAB,يوريبان اكس آر 10 مجم 30 قرص
3267,19.0,ORASTATIN 100.000 I.U/ML ORAL SUSP. 30 ML,اوراستاتين 100.000 وحدة دولية/مل شراب معلق 30 مل
2336,246.0,PROGEST 200 MG 30 CAP,بروجيست 200 مجم 30 كبسولة
3268,280.0,ENDOMETRIN 100 MG 21 VAGINAL TAB,اندوميترين اقراص مهبلية
2337,74.0,CIPROQUIN 750 MG 10 TAB,سيبروكين 750 مجم 10 اقراص
3269,500.0,S-26 PRO GOLD MILK 800 GM,اس-26 برو جولد 1 لبن 800 جم
2338,67.0,PSYCHODAL 1MG/ML SYRUP 30 ML,سيكودال 1 مجم / مل شراب 30 مل
3270,334.0,HYALO 4 SKIN GEL 30 GM,هيالو 4 جيل للجلد 30 جم
2339,82.0,JUSTECHOL 10 MG 28 TAB,جستيكول 10 مجم 28 قرص
3271,22.0,FASTEL 30 MG/5 ML SUSP. 110 ML,فاستل 30 مجم / 5 مل شراب معلق 110 مل
2340,41.5,FELDENE 20 MG 10 CAP,فلدين 20 مجم 10 كبسول
3272,320.0,OPTI FREE SOLUTION 355 ML,اوبتي-فري اكسبريس محلول عدسات 355 مل
2341,140.0,X-TENSION 300 MG 28 TAB,اكس تينشن 300 مجم 28 قرص
3273,35.0,SWEETAL 25 SACHETS,سويتال 1جم 25 كيس
2342,75.0,IOPROST 50MCG/ML EYE DROPS 30 X 0.2 ML SDU,ايوبروست 50مكجم/مل قطرة عين 30 * 0.2 مل
3274,25.0,HERO BABY FOOD APPLE JAR 125 GM,هيرو تفاح برطمان 125 جرام
2343,253.5,QUETIAZIC XR 300 MG 30 TAB,كويتيازيك اكس آر 300 مجم 30 قرص
3275,35.0,LEVOFLOXACIN V.IV. INFUS. 500 MG 1 10,ليفوفلوكساسين محلول وريد 500 مجم 10 مل فيال (فارماسيل)
2344,105.0,CARNITOL 500 MG 30 CAP,كارنيتول 500 مجم 30 كبسولة
3276,84.0,SPASCOLON 50 MG 30 TAB,سبازكولون 50 مجم 30 قرص
2345,7.5,OXY-POL EYE OINTMENT 5 MG 1 5 G,اوكسيبول 5 مجم مرهم عين
3277,105.0,NEBASCO 5 MG 30 TAB,نيباسكو 5 مجم 30 قرص
2346,34.0,ADAPALENE 0.1%GEL 30 GM,ادابالين 0.1% جيل 30 جم
3278,29.0,PHENYTIN 100 MG 50 CAP,فينيتين 100 مجم 50 كبسولة
2347,40.0,IPRATROPIUM VIATRIS 0.5MG/2ML (ADULTS) 10 UNIT DOSE VIAL,ايبراتروبيوم ميلان 050 مجم
3279,42.0,DOLPHIN-K S.R 75 MG 20 CAP,دولفين ك 75 مجم 20 كبسول ممتد المفعول
2348,23.5,NANDURABOLIN 50 MG/ML I.M AMP,نانديورابولين 50مجم/مل امبول
3280,119.0,MALARQUINE FILM C.TABS 250 MG 20,مالاركين 250 مجم 20 قرص
2349,30.0,LIPONA 20 MG 10 TAB,ليبونا 20 مجم 10 قرص
3281,58.0,RISDAL 2 MG 20 TAB,ريسدال 2 مجم 20 قرص
2350,64.0,ATORSTAT 20 MG 14 TAB,اتورستات 20 مجم 14 قرص
3282,40.0,TRITONE 50 MG/5 ML I.V./I.M. 5 AMP.,ترايتون 50مجم/5مل 5 امبول
2351,2628.0,SAXENDA PREF.PEN.SC 6 MG /ML 3 3,ساكسندا 6 مجم / 3 مل 3 اقلام معبأة
3283,240.0,LIMITLESS MAN MAX 30 TAB,ليمتلس مان ماكس 30 قرص
3284,57.0,EPIROVASTIN 20 MG 7 TAB,ابيروفاستين 20 مجم 7 قرص
2353,68.0,NOSTIFIX .50 MG 2 TAB,نوستيفيكس 0.5 مجم 2 قرص
3285,47.0,DERMOTRACIN AEROSOL POWDER 150 ML,ديرموتراسين سبراى 150 مل
2354,24.0,RINGER - FIPCO INFUSION 500 ML,رينجر- فيبكو محلول وريدي 500 مل
3286,19.0,MARVIT 14 CAP,مارفيت 14 كبسول
2355,18.0,OFUSIDIC 1% EYE DROPS 5 GM,اوفيوسيديك قطرة لزجة للعين 5 مل
3287,24.0,BABY RELIEF 12.5 MG 5 SUPP.,بيبي رليف 12.5 مجم 5 اقماع
3288,560.0,PRADAXA 110 MG 30 CAP,برادكسا 110مل 30كبسول
2357,56.0,VECOVARTEC PLUS 20/12.5 MG 21 TAB,فيكوفارتيك بلس 20 / 12.5 مجم 21 قرص
3289,290.0,BIO GAINERS VANILIA 510 GM,بايو-جاينرز فانيليا بودرة 510 جم
2358,90.0,EM-EX 1 MG/ML 3 AMP.,ام-اكس 1مجم/مل 3 امبول
3290,150.0,DANDEL SHAMPOO 250 ML,داندل شامبو 250 مل
2359,15.0,ABIMOL 300 MG 5 RECTAL SUPP.,ابيمول 300 مجم 5 اقماع
3291,437.0,HERBALAND MULTIVITAMINS & MINERALS KIDS 60 GUMMIES,هيربالاند فيتامينات ومعادن 30 قطعة
2360,47.0,RHEUXICAM 8 MG 20 TAB,روكسيكام 8 مجم 20 قرص
3292,45.0,MAGNESIUM PLUS 30 TAB,ماغنسيوم بلس 30 كبسول
2362,36.0,VETOCETAMOL 24 TAB,فيتوسيتامول 24 قرص
3294,135.0,SELENGENA 1% SHAMPOO 120 ML,سيلينجينا شامبو ضد القشرة 120 مل
2363,50.0,POLYFRESH SOL.OPH.UD 2 MG /ML 1 .4,بولي فريش نقط للعين 2 مجم / مل 30 وحدة
3295,75.0,VERDOL VAGINAL DOUCHE 250 ML,فيردول غسول مهبلي 250 مل
2364,390.0,VAXATO 20 MG 30 TAB,فاكساتو 20 مجم 30 قرص
3296,59.0,TRIMELASMA CREAM 30 GM,ترايميلزما كريم 30 جم
2365,249.5,GROWTH FORMULA CHOCOLATE KIDS 400 GM,جروث فورميلا اطفال شيكولاته 400 جرام
3297,256.5,QUITCOOL XR 300 MG 30 TAB,كويتكول اكس آر 300 مجم 30 قرص
2366,97.5,ITRAPEX 100 MG 15 CAP,اترابكس 100 مجم 15 كبسول
3298,303.0,OXALEPTAL 600 MG 30 TAB,اوكساليبتال 600 مجم 30 قرص
2367,230.0,LACTO APEX 5 30 CAP,لاكتو-ايبكس 5 - 30 كبسولة
3299,120.0,SIDERAL ACTIVE 15 SACHETS,سيدرال اكتيف 15 كيس
2368,122.5,SINGULAIR 4 MG PEDIATRIC 14 SACHETS,سنجيولير 4 مجم 14 كيس
3300,120.0,TERBIN 250 MG 14 TAB,تيربين 250 مجم 14 قرص
2369,1000.0,THROMBONORM 0.5 MG 100 CAP,ثرومبونورم 0.5 مجم 100 كبسول
3302,32.5,FOLONE 5 MG 5 AMP.,فولون 5 مجم 5 امبول
2371,316.0,XAMIOL SCALP GEL 30 GM,زاميول جيل 30 جم
3303,407.0,PROTOPIC 0.1% OINT. 30 GM,بروتوبيك 0.1 % مرهم 30 جم
2372,43.0,STARKOPREX 20 MG 2 TAB,ستاركوبريكس 20 مجم 2 قرص
3304,34.65,FORTICARE - CAPPUCHIN SUSP. 125 ML,فورتى كير كابتشينو
3305,4.0,CRONOMENSONE CREAM 1 15 G,كرونومينسون كريم 1 15 جم
2374,52.0,ZESTRIL 20 MG 10 TAB,زيستريل 20 مجم 10 اقراص
2375,36.0,MAREVAN 3 MG 100 TAB,ماريفان 3 مجم 100 قرص
3307,700.0,ERGOCONAZOL FILM C.TABS 200 MG 10,ارجوكونازول 200 مجم 10 اقراص
2376,475.5,SIMILAC NEOSURE MILK 370 GM,سيميلاك نيوشور لبن 370 جم
3308,7.75,PARACETAMOL SOLUT.ORAL 120 MG /5ML 1,باراسيتامول شراب 120 مل سيد
2377,25.0,OLFEN 1%TOPICAL GEL 50 GM,أولفين 1 % جيل 50 جم
3309,16.5,OLOPATANOL 0.1% EYE DROPS 5 ML,اولوباتانول 1مجم / مل قطرة عين 5 مل
2378,102.0,SNAFI 20 MG 2 TAB,سنافي 20 مجم 2 قرص
3310,500.0,S-26 PRO GOLD HMO MILK 800 GM,اس 26 برو جولد لبن 800 جرام
2379,16.5,IBUCALMIN 100 MG/5ML SYRUP 120 ML,ايبوكالمين شراب 120 مل
3311,13.5,CIPROCIN 0.3% EYE DROPS 5 ML,سيبروسين 3% قطرة عين و اذن 5 مل
2380,78.0,GASMOVAC 5 MG 20 TAB,جاسموفاك 5 مجم 20 قرص
3312,43.5,DELTACLAV 228.5 MG/5 ML SUSP. 80 ML,دلتاكلاف 228.5 مجم / 5 مل شراب معلق 80 مل
3313,43.0,ECONOPRED PLUS 1% EYE DROPS 5 ML,ايكونوبريد بلس 1 % قطرة عين 5 مل
2382,43.0,ARCALION 200 200 MG 40 TAB,اركاليون 200 مجم 40 قرص
3314,70.0,LIPITRIN 10 MG/40 7 TAB,ليبيترين 10/40مجم 7 قرص
2383,70.0,NEXIUM 40 MG I.V. VIAL,نيكسيوم 40 مجم فيال
3315,232.0,VALYSERNEX 1000 MG 20 TAB,فالسيرنكس 1000 مجم 20 قرص
3316,10.5,RINGER S INFUS.BOT.IV 1 500 ML EPICO ,رينجر اس محلول وريد 500مل ابيكو
2385,22.0,FOLICAP 2.50 MG 24 CAP,فوليكاب 2.5 مجم 24 كبسولة
3317,34.0,DOLPHIN 3% GEL 30 GM,دولفين 3 % جيل 30 جم
2386,8258.0,CIMZIA PREF.SYR.SC 200 MG 2 1 M,كيمزيا 200 مجم 2 سرنجه
3318,26.0,BABY RELIEF 25 MG 5 SUPP.,بيبى رليف 25 مجم 5 اقماع
2387,10.25,NERHAMICIN 0.3%CREAM 15 GM,نيرهامايسين 0.3 % كريم 15 جم
3319,1.0,17,61
2388,561.0,DOTAREM V.IV 377 MG /ML 1 20 ML,دوتاريم 377 وريد مجم/مل 20مل فيال
3320,27.0,STIMULAN 400 MG 30 CAP,ستيميولان 400 مجم 30 كبسولة
2389,86.0,ALFACALCIDOL 2MCG/ML ORAL DROPS 10 ML	,الفاكالسيدول 2 مكجم/مل نقط بالفم 10 مل
3321,22.0,FARCOLIN SYRUP 120 ML,فاركولين شراب 120 مل
2390,16.5,BRONCHOTEROL 2 MG/5ML SYRUP 120 ML,برونكوتيرول 2مجم/5مل شراب 120 مل
3322,7800.0,PRALUENT PREF.SYRINGE 150 MG 1 1,براليونت 150 مجم 1 قلم
2391,27.0,BIPERIDEN 2 MG 30 TAB,بيبريدين 2 مجم 30 قرص
3323,30.0,ADWIPRAZOLE FILM C.TABS 10 MG 10,أدويبرازول 10 مجم 10 أقراص
2392,70.0,CARE DIPINE 10 MG 20 TAB,كيرديبين 10 مجم 20 قرص
3324,900.0,CLOGRASTAT INFUS.CONC. .25 MG /ML 1,كلوجراستات 0.25 مجم محلول وريدى
3325,21.5,FUCI-TOP-C CREAM 15 GM,فيوسي توب سي كريم 15 جم
2394,69.0,CIPROBAY 500 MG 10 TAB,سيبروباي 500 مجم 10 قرص
3326,31.0,CEREBROCETAM 1 GM/5 ML 6 AMP.,سريبروسيتام 1جم/5مل 6 امبول
2395,42.0,BALSAM PEDIATRIC SYRUP 120 ML,بلسم شراب للأطفال 120 مل
3327,50.0,TRI TECT ANTISEPTIC SOAP 100 GM,تراي تكت صابون مطهر 100 جم
2396,20.5,AIRONYL SYRUP 120 ML,ايرونيل 30مجم/100مل شراب 120 مل
3328,350.0,PHYSIOMER HYPERTONIC NASAL SPRAY 135 ML,فيسيومير هايبرتونيك بخاخ بالأنف 135 مل
2397,21.0,DOLPHIN K 75 MG 5 SUPP.,دولفين ك 75 مجم 5 اقماع
3329,30.0,DORMIVAL 20 CAP,دورميفال 20 كبسولة
5468,15.0,FLUCONAZOLE CAPS 150 MG 10,فلوكانزول 150 مجم 10 كبسول
2398,69.0,SELENO CARE SHAMPOO 150 ML,سيلينوكير شامبو 150مل
3330,280.0,SOLIAN 400 MG 30 TAB,سوليان 400 مجم 30 قرص
2399,23.0,DIASMECT 20 % SUSP. 60 ML,دياسميكت 20 % شراب معلق 60 مل
3331,24.0,SODIUM CHLORIDE- ATECO 0.9%INFUSION 500 ML,محلول ملح - اتيكو 0.9 % 500 مل
2400,420.0,MOFETYL 500 MG 30 TAB,موفيتيل 500 مجم 30 قرص
3332,36600.0,ENTYVIO VIAL 300 MG 1 20 ML,انتيفيو 300 مجم 1فيال ثلاجة
2401,75.0,MOBINORM CREAM 60 GM,موبينورم مساج كريم 60 جم
3333,4.75,SUPRACYCLINE OINT 1 15 G,سوبراسايكلين مرهم 15 جم
2402,45.0,SELONA 20 SACHETS,سيلونا 20 كيس
3334,290.0,MADDOVIT JUNIOR SYRUP 200 ML,مادوفيت جونيور شراب 200 مل
2403,21.75,ENRICH N 10 MG/ML SYRUP 100 ML,انريتش شراب 100 مل
3335,99.0,CALCI-MAX 600 MG 30 TAB,كالسى ماكس 600 مجم 30 قرص
2404,90.0,RHINOPRO 20 CAP,رينوبرو 20 كبسول
3336,31.5,TENEDONE 100 MG 30 TAB,تينيدون 100/25مجم 30 قرص
3338,175.0,CIDOPHAGE TABS 500 MG,سيدوفاج 500 مجم أقراص
2407,62.0,LINEZOLID 600 MG 7 TAB,لينزوليد 600 مجم 7 قرص
3339,112.0,MICARDIS 40 MG 28 TAB,ميكارديس 40 مجم 28 قرص
3340,50.0,KEMPORIC 20 MG 2 TAB,كيمبوريك 20 مجم 2 قرص
2409,77.0,ESCITA 10 MG 14 TAB,اسيتا 10 مجم 14 قرص
3341,41.0,HYALUGRAND 0.2% EYE DROPS 10 ML,هيالوجراند 0.2 % قطرة عين 10 مل
3342,615.0,ALDARA 5% CREAM 12 SACHETS,الدارا 5% كريم 12 كيس
2411,53.0,MEGAPRAZOLE 40 MG I.V. VIAL,ميجابرازول 40 مجم فيال
3343,73.0,BACTICLOR 125 MG SUSP. 60 ML,بكتيكلور 125مجم/5مل شراب معلق 60 مل
2412,56.0,MACROFURAN 100 MG 30 CAP,ماكروفيوران 100 مجم 30 كبسول
3344,26.25,ALERGOLIBER 10 MG 10 TAB,اليرجوليبر 10 مجم 10 قرص
2413,185.0,MARNYS NEOCARBON 30 CAP,مارنيز نيوكاربون 30 كبسول
3345,35.0,GLENSERT 2%CREAM 20 GM,جلينسيرت 2 % كريم 20 جم
2414,176.0,BRADIPECT 7.50 MG 28 TAB,براديبيكت 7.5 مجم 28 قرص
3346,116.0,IDELOX 400 MG 10 TAB,اديلوكس 400 مجم 10 قرص
2415,20.0,ARTELAC 3.2MG/ML EYE DROPS 2*10 ML BOTTLES,ارتيلاك قطرة عين 2 زجاجة 10 مل
3347,46.0,NEURORUBINE LAC 20 TAB,نيوروروبين فورت 20 قرص
2417,48.0,RANCIF 500 MG 10 TAB,رانسيف 500 مجم 10 قرص
3349,19.0,RHINOMOL S SYRUP 120 ML,رينومول-اس شراب 120 مل
2418,46.5,AVEROZOLID 100 MG/5 ML SUSP. 60 ML,افيروزوليد 100مجم/5مل شراب معلق 60 مل
2419,370.0,APTAMIL 3 MILK 400 GM,ابتاجونيور 3 لبن 400 جرام
3351,42.5,RADIAN MASSAGE CREAM 100 GM,راديان كريم مساج 100 جم
2420,90.0,BON-ONE 0.25 MCG 30 TAB,بون-ون 0.25 مكجم 30 قرص
3352,636.0,DUROGESIC PAT.TRAN.DTR 75 Y 5,دورجيسيك75 5 اقراص
2421,44.0,TORSAMOLEX 10 MG 20 TAB,تورسامولكس 10 مجم 20 قرص
3353,77.25,ROYALSTERIDE 5 MG 20 TAB,رويالستريد 5 مجم 20 قرص
2422,9.0,SELGON INFANT 10 MG 6 SUPP.,سيلجون 10 مجم 6 اقماع
3354,38.0,ULCETECH 40 MG 20 TAB,السيتيك 40 مجم 20 قرص
2423,6.9,BETNOVATE 0.1%TOPICAL CREAM 15 GM,بتنوفيت 0.1% كريم 15 جم
3355,9.0,SECNIDAZOLE 500 MG 4 TAB,سيكنيدازول 500 مجم 4 قرص
2424,27.0,SILYMARIN TABS 140 MG 20,سيليمارين 140 مجم 20 قرص
3356,32.0,VOTRIAXONE 500 MG I.M VIAL,فوترياكسون 500 مجم فيال حقن عضل
2425,101.0,KLACID 250 MG 14 TAB,كلاسيد 250 مجم 14 قرص
3357,235.5,THROMBEXX 15 MG/ML 3 AMP,ثرومبكس 15مجم/مل 3 امبولة
2426,50.0,PRIMO PLUS TOPICAL SOLUT. 120 ML,بريمو بلس لوسيون 120 مل
3358,425.0,TETANUS ANTITOXIN 1500 IU/ML 10 AMP.,تيتانوس 1500 امبول 10 امبول
2427,28.0,UNASYN 750 MG I.M./I.V.VIAL,يوناسين 750 مجم فيال
3359,57.5,CALCI-MAX PLUS 30 TAB,كالسى ماكس بلس 30 قرص
2428,21.0,COMBIPRESS 20MG/12.5 MG 30 TAB,كومبيبريس 20/12.5مجم 30 قرص
3360,265.0,XILOIAL MONO EYE DROPS VIAL 20 * 0.5 ML,زيلويال مونو قطرة عين 20 امبول 0.5 مل
2429,21.0,ALLERBAN 1MG/5ML SYRUP 100 ML,الليربان 1مجم/5مل شراب 100 مل
3361,30.0,DIAMEDIZEN TABS MR 30 MG 30,دياميدزين 30 مجم 30 قرص
3362,9.0,PARAMOL PAEDIATRIC 125 MG 5 SUPP.,بارامول 125 مجم 5 اقماع
2431,370.0,PEPTAMEN JUNIOR POWD. 1 400 G,ببتامين جنيور 400 جم
3363,20.0,MEPACO GREEN TEA 300 MG 20 TAB,شاى اخضر - ميباكو 20 قرص
2432,83.0,FLAVICEF 100 MG/5 ML SUSP. 6O ML,فلافيسيف 100 مجم / 5 مل شراب معلق 60 مل
3364,114.0,VILGAT 50 MG 30 TAB,فيلجات 50 مجم 30 قرص
2433,19.2,HALOPERIDOL RETARD 50 MG/1 ML AMP,هالوبريدول ريتارد 50 مجم / مل امبول عضل
3365,69.0,LABIPRESS 100 MG 30 TAB,لابيبريس 100 مجم 30 قرص
2434,90.0,CALCIMASH 30 TAB,كالسى-ماش 30 قرص
3366,8000.0,VALCYTE FILM C.TABS 450 MG 60,فالسيت 450 مجم 60 قرص
2435,137.5,AZATHIOPRINE ( RPG ) 50 MG 100 TAB,ازاثيوبرين ار بى جى50 مجم 100 قرص
3367,93.0,STATURIC 40 MG 30 TAB,ستاتيوريك 40 مجم 30 قرص
2436,28.0,EVASTINE 5 MG/5 ML SYRUP 100 ML,ايفاستين 5 مجم / مل شراب 100 مل
2437,40.0,FUNGIBACID 28%NAIL SOLN. 5 ML,فانجيباسيد 28 % محلول للأظافر 5 مل
3369,96.0,DENSITIN 30 CAP,دينستين 30 كبسول
2438,235.0,XILOIAL EYE DROPS 10 ML,زيلويال قطرة عين 10 مل
3370,105.0,REPATOXABAN 10 MG 10 TAB,ريباتوكسابان 10 مجم 10 قرص
4575,1.0,6,23
2439,370.0,APTAMIL 2 MILK 400 GM,ابتاميل 2 لبن 400 جرام
3371,60.0,MR. BEAR FRUTA JUICE MANGO SYRUP 160 ML,مستر بير مانجو شراب 160 مل
3372,11.5,AMPICILLINE CAPS 500 MG 12 MASR,امبيسيللين 500 مجم 12 كبسول مصر
2441,26.0,DOGMATIL FORT 200 MG 10 CAP,دوجماتيل فورت 200 مجم 10 قرص
3373,76.0,ALKAPRESS PLUS 10MG/160 MG 20 TAB,الكابريس بلس 10/160مجم 20 قرص
2442,294.0,ZYROVAZET 10MG/20 MG 30 TAB,زيروفازيت 10/20مجم 30 قرص
3374,21.0,EPIROVASTIN 10 MG 7 TAB,ابيروفاستين 10 مجم 7 قرص
2443,245.0,MIACALCIC 100 I.U/ML I.M./I.V./S.C 5 AMP.,مياكالسيك 100 مجم 5 امبول
3375,13000.0,LONSURF F.C.T. 20MG/ 8.19 MG 20,لونسرف 20– 8.19 مجم 20 قرص
2444,126.0,NUTRITION FOR HAIR L 60 TAB,نيوترشن فور يور هير 60 قرص
3376,35.64,MIFOXIN 500 MG 10 TAB,ميفوكسين 500 مجم 10 قرص
2445,295.0,ALFACLINDAMYCIN 600 MG/4 ML I.V./I.M 5 AMP.,الفاكليندامايسين 600 مجم/4مل 5 امبول عضل او وريد
3377,4.5,PIRAFENE SYRUP 2 MG /5ML 1 120 ML,بيرافيني 2مجم 0/5 مجم 120مل شراب
2446,57.0,PHILOZAC 20 MG 30 CAP,فيلوزاك 20 جم 30 كبسول
3378,34.0,DERMOFIX 2%CREAM 15 GM,ديرموفكس 2 % كريم 15 جم
2447,746.5,VFEND 50 MG 10 TAB,فيفيند50 مجم 10 قرص
3379,26.0,PEOPO-OTIC EAR DROPS 15 ML,بيبو-اوتيك نقط للاذن 15 مل
2448,88.25,ALPHAGAN P EYE DROP 5 ML,الفاجان بى قطرة عين 5 مل
3380,112.5,AMLOVERAN 5MG/5 MG 30 TAB,املوفيران 5/5مجم 30 قرص
2449,300.0,IMURAN 50 MG 100 TAB,إميوران 50 مجم 100 قرص
3381,28.0,URIPAN 0.1% SYRUP 120 ML,يوريبان 0.1 % شراب 120 مل
2450,66.0,DOLCYL 6 MG 30 TAB,دولسيل 6 مجم 30 قرص
3382,80.0,COREGA SUPER DENTURE FIXATIVE CREAM 20 GM,كوريجا كريم سوبر 20 جم جلاكسو
2451,980.0,METHYLPREDNISOLONE V.IV DRY 500 MG 10,ميثيل بريدنيزولون 500 مجم 10فيال وريدى
3383,22.0,CARVIPRESS 12.5 MG 20 TAB,كارفيبريس 12.5 مجم 20 قرص
2452,17697.0,STIVARGA FILM C.TABS 40 MG 84,ستيفارجا 40 مجم 84 قرص
3384,150.0,COVAPRENDO 10MG/10 MG 30 TAB,كوفابريندو 10/10مجم 30 قرص
2453,120.0,DOWNSTEROLIN 10MG/40 MG 28 TAB,داونستيرولين 10/40 مجم 28 قرص
3385,81.0,SLEEPEZ 3 MG 30 TAB,سليبيز 3 مجم 30 قرص
2454,17.25,FASTUM 2.5% GEL 60 GM,فاستم 2.5 % جيل 60 جم
3386,29700.0,LENVIMA CAPS 10 MG 30,لينفيما 10 مجم 30 كبسول
2455,144.0,STEADYFUTAL 24 MG 40 TAB,ستيديفيوتال 24 مجم 40 قرص
3387,23.5,BUSPAR 15 MG 10 TAB,بوسبار 15 مجم 10 قرص
2456,370.0,OMEGADDOX LIQUID 200 ML,اوميجادوكس شراب 200 مل
3388,4000.0,OZEMPIC 1 MG 1 PRE-FILLED PEN,اوزمبك 1مجم 1 قلم معبأ للحقن
2457,45.0,SILYMARIN PLUS 10 SACHETS,سليمارين بلس 140 مجم 10 كيس
3389,330.5,CRINONE GEL VAGINAL 8 % 1 1.45 G,كرينون جيل مهبلي 8% 1.45 جم
2458,72.0,AMINOLEBAN I.V. INFUSION 500 ML,امينوليبان محلول وريدى 500 مل
3390,82.0,KLARIMIX 500 MG 14 TAB,كلاريميكس 500 مجم 14 قرص
2521,32.0,EZAPRIL 20 MG 20 TAB,ايزابريل 20 مجم 20 قرص
2459,144.0,MINOXILOOK 5%HAIR SPRAY 100 ML,مينوكسيلوك 5 % بخاخ للشعر 100 مل
3391,6.5,TEGRAL TABS 200 MG 10,تيجرال 200 مجم 10أقراص
3392,30.0,MYO FAST CREAM 50 GM,ميوفاست كريم 50 جم
2461,210.0,ACTOS 15 MG 30 TAB,اكتوس 15 مجم 30 قرص
3393,48.0,CIPROMEGA ER 500 MG 10 TAB,سيبروميجا 500 مجم ممتد المفعول 10 قرص
2462,234.0,PROSCAR 5 MG 28 TAB,بروسكار 5 مجم 28 قرص
3394,475.0,PEPTAMEN ACE 430 GM,بيبتامين ايه سي اي لبن 430 جم
3395,25.5,JOFLEX 500 MG 30 CAP,جوفلكس 500 مجم 30 كبسول
2464,360.0,JUSTIN BLUE SHAMPOO 175 ML,جاستن بلو شامبو 175 مل
3396,58.5,NOVACTAM 375 MG 12 TAB,نوفاكتام 375 مجم 12 قرص
2465,70.1,PEDIALYTE ORAL SOLUTION 200 ML,بديالايت شراب 200 مل
3397,75.0,LIVIAL 2.5 MG 28 TAB.,ليفيال 2.5 مجم 28 قرص
2466,30.0,CELEBORG 200 MG 10 CAP,سيليبورج 200 مجم 10 كبسول
3398,1320.0,METHYLPREDNISOLONE V.IV DRY 1000 MG 10,ميثيل بريدنيزولين 1جم 10فيال وريد
2467,12.5,MONICURE NH 6 VAGINAL SUPP.,مونيكيور ان اتش 6 اقماع مهبلية
